basin_id,basin_name,date,year,month,precip_mm,temp_c,soil_moisture,ndvi,elevation,slope,precip_z,soil_z,ndvi_z,temp_z,drought_flag,flood_flag,drought_intensity,flood_intensity,dtf_flag,dtf_lag_month,dtf_from_date,dtf_to_date,dtf_intensity,ftd_flag,ftd_lag_month,ftd_from_date,ftd_to_date,ftd_intensity
jialing,嘉陵江流域,2002-01-01,2002,1,8.5044633254295,0.9794456210157184,0.3770216143268568,0.2716485645122229,1267.391495040052,2.9235424484812462,0.3107087405476865,0.5307033041127174,-1.2875971990598043,0.17260458291129996,0,0,0.6437985995299021,0.8414120446604039,0,,,,,0,,,,
jialing,嘉陵江流域,2002-02-01,2002,2,8.825430679158089,4.419921478943129,0.3868446245005034,0.2955280283199051,1267.391495040052,2.9235424484812462,-0.930511283032804,1.4102574934627767,-0.9617470651258839,0.6694778850462323,0,1,1.411384815595746,1.4102574934627767,0,,,,,0,,,,
jialing,嘉陵江流域,2002-03-01,2002,3,34.45906753440503,8.636078828709376,0.3815711620773098,0.4356736760619323,1267.391495040052,2.9235424484812462,0.3923288495452149,0.8412305174865432,0.4350334996096434,0.430864292832374,0,0,0.0,1.2335593670317582,0,,,,,0,,,,
jialing,嘉陵江流域,2002-04-01,2002,4,72.41747780690922,11.968246612049304,0.3741198466863429,0.5168282961483639,1267.391495040052,2.9235424484812462,0.454849784884817,0.2872772482706033,-0.36155431606441735,-0.8382605166305027,0,0,0.18077715803220867,0.7421270331554203,0,,,,,0,,,,
jialing,嘉陵江流域,2002-05-01,2002,5,131.81042921665008,15.322899946740057,0.4000303701992703,0.6173803302931777,1267.391495040052,2.9235424484812462,1.229820276480298,1.6805845614688673,-0.3823347579403541,-1.7429976558280509,0,1,0.19116737897017705,2.910404837949165,0,,,,,1,2,2002-05-01,2002-07-01,6.186637504134565
jialing,嘉陵江流域,2002-06-01,2002,6,171.7374290814507,20.481880538723104,0.3896261946472146,0.698356904360421,1267.391495040052,2.9235424484812462,1.2414728902978769,1.7515524301847838,0.18648904649079748,0.633890258327793,0,1,0.0,2.9930253204826607,0,,,,,1,1,2002-06-01,2002-07-01,6.269257986668061
jialing,嘉陵江流域,2002-07-01,2002,7,82.33171993035401,22.58335504730597,0.3550875839007692,0.7125974210497314,1267.391495040052,2.9235424484812462,-1.8892483227101522,-0.9141634603237824,-0.945641766302932,0.3571187755324324,1,0,3.2762326661854004,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2002-08-01,2002,8,147.71864446069256,20.659717780388025,0.3892237693572243,0.6977667767176137,1267.391495040052,2.9235424484812462,-0.1377865983551216,0.6791901415775192,-0.09038543864554421,-0.9838271338642424,0,0,0.18297931767789372,0.6791901415775192,0,,,,,0,,,,
jialing,嘉陵江流域,2002-09-01,2002,9,72.44815567298639,17.909146657082438,0.3414641650228865,0.5754902681975212,1267.391495040052,2.9235424484812462,-2.0181170904271815,-2.800917528499585,0.03433494184718119,0.15942107159597588,1,0,4.819034618926766,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2002-10-01,2002,10,79.85119576905701,13.247378354961947,0.3688757503421491,0.5293278261945351,1267.391495040052,2.9235424484812462,0.09978192117140303,-2.193825191954046,-0.5287669719661957,0.5982925401397445,1,0,2.4582086779371437,0.09978192117140303,1,2,2002-10-01,2002-12-01,4.199100795117592,0,,,,
jialing,嘉陵江流域,2002-11-01,2002,11,20.687540200218542,7.597902189820572,0.3907870430989472,0.4230721301160306,1267.391495040052,2.9235424484812462,-0.17390002018810857,0.1657839911459697,-1.25275021041199,0.10910002946031196,0,0,0.8002751253941036,0.1657839911459697,0,,,,,0,,,,
jialing,嘉陵江流域,2002-12-01,2002,12,8.026656744653259,1.7010358209396912,0.3905539965309677,0.327369003553373,1267.391495040052,2.9235424484812462,0.5284981906414378,1.2123939265390105,-1.1590824031542628,-0.33601111966680675,0,1,0.5795412015771314,1.7408921171804481,0,,,,,0,,,,
jialing,嘉陵江流域,2003-01-01,2003,1,5.916576095827386,1.4214702829335353,0.3849932792676373,0.3493321785044864,1267.391495040052,2.9235424484812462,-1.2310656998686822,1.3851834374651053,-0.2337967687641763,0.5101655704142236,0,1,1.3479640842507703,1.3851834374651053,0,,,,,1,2,2003-01-01,2003-03-01,3.0016681237663763
jialing,嘉陵江流域,2003-02-01,2003,2,8.605240368562445,4.5881039690771255,0.3792662449999184,0.3695391259825584,1267.391495040052,2.9235424484812462,-1.0055724441660976,0.6342709433856305,0.24497187057517553,0.7716880300805329,0,0,1.0055724441660976,0.6342709433856305,0,,,,,0,,,,
jialing,嘉陵江流域,2003-03-01,2003,3,24.523786908386143,6.93972532180472,0.3839920255651208,0.3809083616799206,1267.391495040052,2.9235424484812462,-1.1178849703073412,1.0199717621327873,-0.9971994319878593,-0.8165717076594249,1,1,1.616484686301271,1.0199717621327873,1,2,2003-03-01,2003-05-01,3.09589584665692,0,,,,
jialing,嘉陵江流域,2003-04-01,2003,4,58.85539598173381,12.2344935275814,0.3872956283413384,0.481405046662708,1267.391495040052,2.9235424484812462,-0.5835901947950861,0.9765857119617292,-1.0057988069961616,-0.5638542233417561,0,0,1.0864895982931668,0.9765857119617292,0,,,,,0,,,,
jialing,嘉陵江流域,2003-05-01,2003,5,113.25255563011346,16.520477451366425,0.3902951111571557,0.5877035993494146,1267.391495040052,2.9235424484812462,0.2940113597513808,1.1853998006042687,-1.0043615677151254,-0.12768829991383257,0,1,0.5021807838575627,1.4794111603556495,0,,,,,0,,,,
jialing,嘉陵江流域,2003-06-01,2003,6,129.48201239444217,19.56784676414356,0.3669093373329908,0.7007325823133921,1267.391495040052,2.9235424484812462,-0.3329647721557638,0.24848008740167463,0.22975587432020783,-0.7576945252090713,0,0,0.3329647721557638,0.24848008740167463,0,,,,,0,,,,
jialing,嘉陵江流域,2003-07-01,2003,7,208.09757809413188,21.662688656658645,0.4008377367769357,0.6766156030025923,1267.391495040052,2.9235424484812462,0.2884049959624054,1.1505682910058024,-2.0244674662549116,-0.901663808018502,0,1,1.0122337331274558,1.4389732869682077,0,,,,,0,,,,
jialing,嘉陵江流域,2003-08-01,2003,8,215.9986452036169,20.966438009247053,0.4009580215913108,0.6584470710144354,1267.391495040052,2.9235424484812462,1.5361736205831942,1.035382237326167,-1.0423844386020673,-0.7451322233837958,0,1,0.5211922193010337,2.5715558579093614,0,,,,,0,,,,
jialing,嘉陵江流域,2003-09-01,2003,9,165.24527492494175,17.688084750907827,0.4001843192354311,0.5233601602240568,1267.391495040052,2.9235424484812462,0.26641756147721724,0.7705351728237665,-0.5799686763721965,-0.18576317405246542,0,0,0.28998433818609826,1.0369527343009837,0,,,,,0,,,,
jialing,嘉陵江流域,2003-10-01,2003,10,65.10569557529116,11.805171668289098,0.4085048313958092,0.5289371167882826,1267.391495040052,2.9235424484812462,-0.6101844681381962,0.810531504492638,-0.5360633451281437,-1.0989905943230789,0,0,0.8782161407022679,0.810531504492638,0,,,,,0,,,,
jialing,嘉陵江流域,2003-11-01,2003,11,26.65854086232808,6.952519879304727,0.4045308752924013,0.4359693451158777,1267.391495040052,2.9235424484812462,0.7381340823608145,1.4976153790130238,-0.9787729843450962,-0.4754436957884479,0,1,0.4893864921725481,2.235749461373838,0,,,,,0,,,,
jialing,嘉陵江流域,2003-12-01,2003,12,8.299792541421528,1.6486801755555551,0.3927846486941595,0.3513902417395494,1267.391495040052,2.9235424484812462,0.6778242337880687,1.3998364065928635,-0.7770665436146034,-0.38585966021165174,0,1,0.3885332718073017,2.077660640380932,0,,,,,0,,,,
jialing,嘉陵江流域,2004-01-01,2004,1,8.193736654765097,0.4124140272489501,0.3795624516612257,0.3177952345766694,1267.391495040052,2.9235424484812462,0.12558844886491943,0.8030548191885228,-0.661604428235997,-0.2604204521779285,0,0,0.3308022141179985,0.9286432680534422,0,,,,,0,,,,
jialing,嘉陵江流域,2004-02-01,2004,2,11.671704891769055,3.153144276681686,0.3762650696416792,0.3825001938085235,1267.391495040052,2.9235424484812462,0.039761417543315754,0.32696623368657174,0.4562964754849356,-0.10038514567788709,0,0,0.0,0.3667276512298875,0,,,,,0,,,,
jialing,嘉陵江流域,2004-03-01,2004,3,31.85818750546043,7.605958334228796,0.3873177075823608,0.3944230353788265,1267.391495040052,2.9235424484812462,-0.0030183088635928955,1.2655190827694447,-0.6437611115876495,-0.3266484451842741,0,1,0.32489886465741763,1.2655190827694447,0,,,,,0,,,,
jialing,嘉陵江流域,2004-04-01,2004,4,65.89117395846816,14.103955884070595,0.3662637282080402,0.5408950611444197,1267.391495040052,2.9235424484812462,-0.04486514996976255,-0.1237259924214684,0.07614919754283461,1.362899499464119,0,0,0.16859114239123094,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2004-05-01,2004,5,95.36213363817872,16.03086206723288,0.3620069001624099,0.578795277226496,1267.391495040052,2.9235424484812462,-0.608140298197279,-0.25348240439126263,-1.1910807586214816,-0.7880884057401297,0,0,1.4571630818992825,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2004-06-01,2004,6,122.27553240176825,18.70005194947384,0.3663984565448296,0.6873406740856395,1267.391495040052,2.9235424484812462,-0.6014783593776558,0.21467740191033574,-0.014143088025587012,-2.0788820927933,0,0,0.6085499033904493,0.21467740191033574,0,,,,,0,,,,
jialing,嘉陵江流域,2004-07-01,2004,7,128.35779724154034,21.757365314192164,0.3628283229382081,0.732808928758929,1267.391495040052,2.9235424484812462,-1.0923003953031594,-0.5648192797126926,-0.33964976437312633,-0.7722169977703124,1,0,1.826944557202415,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2004-08-01,2004,8,124.53950328857172,21.411334151070417,0.3869576994837514,0.7066864598353448,1267.391495040052,2.9235424484812462,-0.7060490442999009,0.6104038089469237,0.1255757252581516,-0.39890646207467784,0,0,0.7060490442999009,0.6104038089469237,0,,,,,0,,,,
jialing,嘉陵江流域,2004-09-01,2004,9,167.2631234435375,17.245183286421053,0.4004700059950999,0.6357877904788731,1267.391495040052,2.9235424484812462,0.3160941559683635,0.7879110936338246,0.7448837503390577,-0.8773459553693808,0,0,0.0,1.1040052496021882,0,,,,,0,,,,
jialing,嘉陵江流域,2004-10-01,2004,10,64.72373113703972,11.13009214144808,0.4107506519622578,0.497395650652924,1267.391495040052,2.9235424484812462,-0.6285752931021874,0.9807914721333569,-1.1250901341319888,-1.8934683248151984,0,0,1.1911203601681817,0.9807914721333569,0,,,,,0,,,,
jialing,嘉陵江流域,2004-11-01,2004,11,33.454877141791194,6.861992035811336,0.4002866377466426,0.4118689486361926,1267.391495040052,2.9235424484812462,1.7762331900354928,1.0863320701483035,-1.4907408607195496,-0.5574377046296067,0,1,0.7453704303597748,2.8625652601837963,0,,,,,0,,,,
jialing,嘉陵江流域,2004-12-01,2004,12,11.695207833403686,2.772824565864518,0.3914031012692627,0.3845507093750608,1267.391495040052,2.9235424484812462,2.5341313762071267,1.28374449414331,-0.24970719401176147,0.6844539001967878,0,1,0.12485359700588074,3.817875870350437,0,,,,,0,,,,
jialing,嘉陵江流域,2005-01-01,2005,1,7.381914013905503,-0.1683863119895183,0.3883780516407766,0.2829222030963625,1267.391495040052,2.9235424484812462,-0.35806763301971484,1.7479960707422328,-1.1346670690050047,-0.7039602655556308,0,1,0.9254011675222171,1.7479960707422328,0,,,,,0,,,,
jialing,嘉陵江流域,2005-02-01,2005,2,14.04901960056319,1.4243889390931068,0.3887707861987796,0.3067363433215207,1267.391495040052,2.9235424484812462,0.8501694774558105,1.6074864090931837,-0.7790003369068156,-1.1510077975542539,0,1,0.3895001684534078,2.457655886548994,0,,,,,0,,,,
jialing,嘉陵江流域,2005-03-01,2005,3,30.46209228720581,6.652545153650096,0.3811086725031235,0.4025806025139755,1267.391495040052,2.9235424484812462,-0.21523197164797744,0.8070832132117728,-0.4304228622866383,-1.0277534447945378,0,0,0.43044340279129656,0.8070832132117728,0,,,,,0,,,,
jialing,嘉陵江流域,2005-04-01,2005,4,56.22795414918496,13.386686115734031,0.3662156619980161,0.4992178145821352,1267.391495040052,2.9235424484812462,-0.7847717448235872,-0.12624063984465342,-0.6818370652879757,0.6236483497410786,0,0,1.2519309173122286,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2005-05-01,2005,5,99.29341400975323,16.921085091556577,0.3655837873553798,0.6182867966676453,1267.391495040052,2.9235424484812462,-0.4098995240737935,-0.07154373982895673,-0.36333514547809737,0.4126569109389382,0,0,0.6631108366417989,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2005-06-01,2005,6,119.85963876710323,21.19853814463873,0.3516101674950688,0.7016383334390276,1267.391495040052,2.9235424484812462,-0.6914946040421666,-0.7637972154329783,0.2462517878173025,1.7249766570299598,0,0,1.455291819475145,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2005-07-01,2005,7,214.64420413751924,22.07066445151169,0.3946658876244893,0.7313773220896509,1267.391495040052,2.9235424484812462,0.40176073604669377,0.8720290488755048,-0.38257294476986203,-0.3438582551186306,0,0,0.19128647238493102,1.2737897849221986,0,,,,,0,,,,
jialing,嘉陵江流域,2005-08-01,2005,8,173.89474118524757,20.065259973472468,0.4052349562916157,0.680420339031069,1267.391495040052,2.9235424484812462,0.5039495487922896,1.1652081779904064,-0.5103731022120046,-1.4464443323905498,0,1,0.2551865511060023,1.669157726782696,0,,,,,0,,,,
jialing,嘉陵江流域,2005-09-01,2005,9,116.39839635513124,18.829956950363524,0.374635523969761,0.5249191972319446,1267.391495040052,2.9235424484812462,-0.9361239358198241,-0.7833829851030284,-0.561596911721894,1.5972500126912823,0,0,2.0003053767837997,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2005-10-01,2005,10,83.8461121906396,11.759693433408422,0.4100592273383343,0.5581066464601943,1267.391495040052,2.9235424484812462,0.29212916949491097,0.9283732443132369,0.008668289275419384,-1.1525123549426923,0,0,0.0,1.220502413808148,0,,,,,0,,,,
jialing,嘉陵江流域,2005-11-01,2005,11,19.712690151056744,7.362129784562201,0.3937056738632221,0.4114962521948675,1267.391495040052,2.9235424484812462,-0.3228024471044269,0.44861078986860514,-1.498658099996437,-0.10444669754934435,0,0,1.0721314971026454,0.44861078986860514,0,,,,,0,,,,
jialing,嘉陵江流域,2005-12-01,2005,12,4.587202178160903,0.8814994350469849,0.3782031768296528,0.343158336131606,1267.391495040052,2.9235424484812462,-1.3518856589813832,0.1745502350332022,-0.9079806318932644,-1.1163031485475505,1,0,1.8058759749280155,0.1745502350332022,1,2,2005-12-01,2006-02-01,7.223893190244329,0,,,,
jialing,嘉陵江流域,2006-01-01,2006,1,6.971545047276487,1.5510372109471804,0.3787754996148526,0.3097565598350343,1267.391495040052,2.9235424484812462,-0.6025513866591543,0.7187016891307242,-0.770651349026594,0.6091119504153875,0,0,0.9878770611724513,0.7187016891307242,0,,,,,0,,,,
jialing,嘉陵江流域,2006-02-01,2006,2,21.687821438266617,2.8800253708797987,0.3922509761315862,0.3316730006819822,1267.391495040052,2.9235424484812462,3.4541775014878144,1.9638397138284998,-0.37241892438518337,-0.2663686731626998,0,1,0.18620946219259168,5.418017215316314,0,,,,,0,,,,
jialing,嘉陵江流域,2006-03-01,2006,3,31.036580204402416,7.294719396567796,0.3818963138545674,0.3980604757964164,1267.391495040052,2.9235424484812462,-0.12790684973682345,0.8652376676867042,-0.5486340770479335,-0.555522116864652,0,0,0.40222388826079025,0.8652376676867042,0,,,,,0,,,,
jialing,嘉陵江流域,2006-04-01,2006,4,58.77192450936042,12.89533458136286,0.3694788860414217,0.5109972314516141,1267.391495040052,2.9235424484812462,-0.5899815523456924,0.04447924690962059,-0.46760419465245623,0.1172389027843946,0,0,0.8237836496719205,0.04447924690962059,0,,,,,0,,,,
jialing,嘉陵江流域,2006-05-01,2006,5,117.33448909750034,17.243032280667475,0.3588662048713186,0.6061476125451318,1267.391495040052,2.9235424484812462,0.4998490446813017,-0.4132341315861665,-0.6177734792455339,0.8469038007411687,0,0,0.7221208712089335,0.4998490446813017,0,,,,,0,,,,
jialing,嘉陵江流域,2006-06-01,2006,6,95.11347562866794,20.847897423271416,0.330732312908346,0.7046539439007906,1267.391495040052,2.9235424484812462,-1.6135371325768146,-2.145191013522377,0.3011733307337114,1.1911382957860355,1,0,3.758728146099192,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2006-07-01,2006,7,139.9420002612786,23.925930663526827,0.3536349781195266,0.7280412453230739,1267.391495040052,2.9235424484812462,-0.8917183095254854,-0.9797204276811311,-0.482596944337669,2.1927574172457662,0,0,2.1127372093754513,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2006-08-01,2006,8,102.9702605384668,24.033903061105185,0.2936040334774698,0.6140934213740901,1267.391495040052,2.9235424484812462,-1.2348430384921298,-2.223337726283119,-2.116264045453188,1.6420213682748004,1,0,4.5163127875018425,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2006-09-01,2006,9,145.5636560751321,17.520342754378216,0.3650735080674058,0.6040506977314805,1267.391495040052,2.9235424484812462,-0.21811623257175636,-1.364959923762835,0.370892372527,-0.44768932649368104,1,0,1.5830761563345912,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2006-10-01,2006,10,77.2300159360976,14.468555592886132,0.3930760234510171,0.5097456012196656,1267.391495040052,2.9235424484812462,-0.026422653599421718,-0.3591560389646606,-0.8944587584227531,2.0354537662468464,0,0,0.8328080717754589,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2006-11-01,2006,11,23.01246320937634,8.7469279176873,0.3715422600699771,0.4542343916174496,1267.391495040052,2.9235424484812462,0.18121785538141738,-1.69911116545242,-0.590766211212848,1.1498099597294575,1,0,1.994494271058844,0.18121785538141738,0,,,,,0,,,,
jialing,嘉陵江流域,2006-12-01,2006,12,5.618460603455473,1.873251658651852,0.3761086388182908,0.3573302656556857,1267.391495040052,2.9235424484812462,-0.7880864721559623,-0.0014545253212667345,-0.6826008327123737,-0.17204201746832098,0,0,1.130841413833416,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2007-01-01,2007,1,8.861219132579384,0.1005940229699288,0.373965603170091,0.3833031407792691,1267.391495040052,2.9235424484812462,0.5232516128344248,0.20313047708619694,0.227029045368103,-0.49854804467674335,0,0,0.0,0.7263820899206217,0,,,,,0,,,,
jialing,嘉陵江流域,2007-02-01,2007,2,11.821088120976926,5.653445216997114,0.3529825344703846,0.4073645612135501,1267.391495040052,2.9235424484812462,0.09068499636861188,-2.0570439815880963,0.8616992315504524,1.4191316692737084,1,0,2.0570439815880963,0.09068499636861188,0,,,,,0,,,,
jialing,嘉陵江流域,2007-03-01,2007,3,25.397375907096173,7.954872782229564,0.3691139745050203,0.4008336018288745,1267.391495040052,2.9235424484812462,-0.9850949436957128,-0.07852940399341221,-0.47611075691409727,-0.07006958838568075,0,0,1.3016797261461737,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2007-04-01,2007,4,74.65006691872782,12.281633082391638,0.346181241504183,0.5277976960774645,1267.391495040052,2.9235424484812462,0.6257977132188574,-1.1743678760993745,-0.1620532658851613,-0.515270034199479,1,0,1.2553945090419552,0.6257977132188574,0,,,,,0,,,,
jialing,嘉陵江流域,2007-05-01,2007,5,98.09468862034116,18.53355423520036,0.326122056917894,0.6186228655852001,1267.391495040052,2.9235424484812462,-0.47034706958003036,-2.078767940587893,-0.35629111232474253,2.5875779359154456,1,0,2.727260566330295,0.0,1,2,2007-05-01,2007-07-01,5.920335150626298,0,,,,
jialing,嘉陵江流域,2007-06-01,2007,6,155.36828807085166,19.50280864021953,0.3708935359409801,0.7006710867675855,1267.391495040052,2.9235424484812462,0.631558372119069,0.5120966014726629,0.22863589204762677,-0.8567128176612265,0,0,0.0,1.1436549735917318,0,,,,,0,,,,
jialing,嘉陵江流域,2007-07-01,2007,7,295.28795455872364,21.34383252058864,0.4062528613006593,0.7557696956449865,1267.391495040052,2.9235424484812462,1.7981184860669317,1.394956098229071,0.34877196503569924,-1.3376203660297714,0,1,0.0,3.193074584296003,0,,,,,1,2,2007-07-01,2007-09-01,5.269090505817065
jialing,嘉陵江流域,2007-08-01,2007,8,126.2534142851013,22.38716291954329,0.3704088723520701,0.6433741768140839,1267.391495040052,2.9235424484812462,-0.6640306085094071,0.10806575615709861,-1.407325628994173,0.3605001196214119,0,0,1.3676934230064934,0.10806575615709861,0,,,,,0,,,,
jialing,嘉陵江流域,2007-09-01,2007,9,99.79494878473552,17.525698395059717,0.3842445325435419,0.4822526806237203,1267.391495040052,2.9235424484812462,-1.3448774792639828,-0.19894787780323336,-1.0643811289076905,-0.43932658855932327,1,0,2.0760159215210616,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2007-10-01,2007,10,69.89284556677806,12.18980285106359,0.3964758455530525,0.3997875820119074,1267.391495040052,2.9235424484812462,-0.3796927554205528,-0.10140899998723146,-2.9478895882142244,-0.6463314674834322,0,0,1.9550465495148965,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2007-11-01,2007,11,10.781174743570928,8.182353747586587,0.3781523487516851,0.4664624978558119,1267.391495040052,2.9235424484812462,-1.6870372043972353,-1.0585675776839092,-0.3310029501307072,0.6384567924786869,1,0,2.911106257146498,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2007-12-01,2007,12,7.934031380834679,3.093945040532584,0.3726011404694945,0.3512921637108923,1267.391495040052,2.9235424484812462,0.47785898758677453,-0.2961908361329101,-0.7786263034458418,0.990197185067482,0,0,0.685503987855831,0.47785898758677453,0,,,,,0,,,,
jialing,嘉陵江流域,2008-01-01,2008,1,9.58939523375423,-1.4285229537137054,0.3689782992193565,0.2372895619932575,1267.391495040052,2.9235424484812462,0.9570739556596308,-0.33145698695682313,-1.7536868900288707,-1.6662888544707033,0,0,1.2083004319712585,0.9570739556596308,0,,,,,0,,,,
jialing,嘉陵江流域,2008-02-01,2008,2,10.198183527085876,-0.3647175352705319,0.3742874627421451,0.3091561672538714,1267.391495040052,2.9235424484812462,-0.46255053382564193,0.12446959766302648,-0.7395461543254424,-2.2383078611983325,0,0,0.8323236109883632,0.12446959766302648,0,,,,,0,,,,
jialing,嘉陵江流域,2008-03-01,2008,3,33.78212958104089,8.796741769665937,0.3713391725425231,0.3924717648505109,1267.391495040052,2.9235424484812462,0.2894307945395079,0.08576514165536488,-0.6947911100573967,0.549009912644723,0,0,0.34739555502869834,0.37519593619487274,0,,,,,0,,,,
jialing,嘉陵江流域,2008-04-01,2008,4,66.00045035497548,12.6114304004009,0.3770837405257031,0.5100458385097045,1267.391495040052,2.9235424484812462,-0.03649792579051358,0.44233727904899445,-0.48490722784213586,-0.17536577881822754,0,0,0.2789515397115815,0.44233727904899445,0,,,,,0,,,,
jialing,嘉陵江流域,2008-05-01,2008,5,102.189952510698,17.69012322453091,0.3183117221490069,0.6103165639102898,1267.391495040052,2.9235424484812462,-0.26383717785761807,-2.476041268197648,-0.5303919033337721,1.449946344357119,1,0,3.005074397722152,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2008-06-01,2008,6,153.41642941201374,20.138125080362368,0.3476911709474891,0.7300632270613571,1267.391495040052,2.9235424484812462,0.5588320798421904,-1.0230996022310541,0.7639376874942903,0.11053447168567629,1,0,1.0230996022310541,0.5588320798421904,0,,,,,0,,,,
jialing,嘉陵江流域,2008-07-01,2008,7,166.7910656947239,22.07045947814522,0.362157474680629,0.7360700391567586,1267.391495040052,2.9235424484812462,-0.42682300886082275,-0.5950950626482581,-0.2418734457071235,-0.3441385052791918,0,0,1.1428547943626426,0.0,0,,,,,0,,,,
jialing,嘉陵江流域,2008-08-01,2008,8,169.8222076532585,20.34388193935243,0.3867327168088803,0.7253534684110585,1267.391495040052,2.9235424484812462,0.4041068562224813,0.6035744815325442,0.5775367249261333,-1.2296159691260915,0,0,0.0,1.0076813377550256,0,,,,,0,,,,
