basin_name,event_type,relative_month,mean_ndvi_z,median_ndvi_z,std_ndvi_z,mean_ndvi,median_ndvi,std_ndvi,sample_count
汉江流域,flood_hydro,3,-0.05807084123996874,0.12407218322708286,1.0306751634694171,0.5474078737623315,0.5516055968694507,0.14337357918576837,62
汉江流域,flood_hydro,4,-0.13061718465655175,-0.157817361257569,1.1449599854343466,0.551181946029585,0.5594607530365879,0.1346354851593363,61
汉江流域,flood_hydro,5,-0.1278366722452056,-0.0815918806923565,1.0509046939434283,0.5557027586665911,0.562841235682472,0.14526260675346062,61
汉江流域,flood_hydro,6,-0.14593578670002608,-0.157817361257569,1.0518991822643138,0.5533852507297656,0.5897484575770673,0.151390537590254,61
洞庭湖流域,DTF,-3,0.3617970482713014,0.6485689344239386,0.8617555482394932,0.5240375871818944,0.5646923785072567,0.13701100162910812,9
洞庭湖流域,DTF,-2,-0.14237247791227742,-0.0218980628539814,1.1795501346373798,0.5028744622191392,0.5573057078799788,0.17100591343316526,9
洞庭湖流域,DTF,-1,0.02485027083031473,0.1348177254007829,0.7772266836598595,0.5528468536761162,0.6190958970074384,0.16139977652221985,9
洞庭湖流域,DTF,0,0.4105592350764964,0.2050117681610227,0.9564479262069057,0.6192265265327623,0.6063472582218342,0.0776502117783306,9
洞庭湖流域,DTF,1,0.1972279928436687,0.3858186732296187,0.9775221984665678,0.6248142583203298,0.6791723878923419,0.12212240011892697,9
洞庭湖流域,DTF,2,0.20202465260711355,0.5741559851675733,0.7469550256427532,0.6277661089087293,0.6505455867162978,0.099339678096139,9
洞庭湖流域,DTF,3,0.3677478990718221,0.5741559851675733,0.7547377607500626,0.63797705366296,0.6353069253418411,0.09044395808342659,9
洞庭湖流域,DTF,4,-0.024267906480737306,0.2458684369421687,0.8365351921783175,0.5962752091754236,0.6055351907179393,0.08431950173305157,9
洞庭湖流域,DTF,5,0.40490460649399046,0.6972395684367195,0.8358412214753954,0.5737389716087065,0.6152406258449118,0.15191062693671156,9
洞庭湖流域,DTF,6,-0.32810358611055523,-0.2026156635130375,1.3527602345307517,0.48995271977727367,0.4794118494756917,0.191789149655189,9
洞庭湖流域,FTD,-3,0.14131425770004785,0.3114041825395802,1.3180082350365951,0.5357348474185857,0.5450549291779037,0.12278658580281589,18
